,im_uuid,medical_center,slide_id,patch_id,bio_class
258,VALSET1_UKK_case_012_advent.2673_ADVENT,VALSET1_UKK,case_012,advent.2673,ADVENT
259,VALSET1_UKK_case_012_advent.2638_ADVENT,VALSET1_UKK,case_012,advent.2638,ADVENT
260,VALSET1_UKK_case_012_advent.3168_ADVENT,VALSET1_UKK,case_012,advent.3168,ADVENT
261,VALSET1_UKK_case_012_advent.2560_ADVENT,VALSET1_UKK,case_012,advent.2560,ADVENT
262,VALSET1_UKK_case_012_advent.2830_ADVENT,VALSET1_UKK,case_012,advent.2830,ADVENT
263,VALSET1_UKK_case_012_advent.2878_ADVENT,VALSET1_UKK,case_012,advent.2878,ADVENT
264,VALSET1_UKK_case_012_advent.2927_ADVENT,VALSET1_UKK,case_012,advent.2927,ADVENT
265,VALSET1_UKK_case_012_advent.2879_ADVENT,VALSET1_UKK,case_012,advent.2879,ADVENT
266,VALSET1_UKK_case_012_advent.2306_ADVENT,VALSET1_UKK,case_012,advent.2306,ADVENT
267,VALSET1_UKK_case_012_advent.2850_ADVENT,VALSET1_UKK,case_012,advent.2850,ADVENT
268,VALSET1_UKK_case_012_advent.2626_ADVENT,VALSET1_UKK,case_012,advent.2626,ADVENT
269,VALSET1_UKK_case_012_advent.2678_ADVENT,VALSET1_UKK,case_012,advent.2678,ADVENT
270,VALSET1_UKK_case_012_advent.3005_ADVENT,VALSET1_UKK,case_012,advent.3005,ADVENT
271,VALSET1_UKK_case_012_advent.2574_ADVENT,VALSET1_UKK,case_012,advent.2574,ADVENT
272,VALSET1_UKK_case_012_advent.2923_ADVENT,VALSET1_UKK,case_012,advent.2923,ADVENT
273,VALSET1_UKK_case_012_advent.3138_ADVENT,VALSET1_UKK,case_012,advent.3138,ADVENT
274,VALSET1_UKK_case_012_advent.2935_ADVENT,VALSET1_UKK,case_012,advent.2935,ADVENT
275,VALSET1_UKK_case_012_advent.2520_ADVENT,VALSET1_UKK,case_012,advent.2520,ADVENT
276,VALSET1_UKK_case_012_advent.2776_ADVENT,VALSET1_UKK,case_012,advent.2776,ADVENT
277,VALSET1_UKK_case_012_advent.2333_ADVENT,VALSET1_UKK,case_012,advent.2333,ADVENT
278,VALSET1_UKK_case_012_advent.2355_ADVENT,VALSET1_UKK,case_012,advent.2355,ADVENT
279,VALSET1_UKK_case_012_advent.2931_ADVENT,VALSET1_UKK,case_012,advent.2931,ADVENT
280,VALSET1_UKK_case_012_advent.2526_ADVENT,VALSET1_UKK,case_012,advent.2526,ADVENT
281,VALSET1_UKK_case_012_advent.2936_ADVENT,VALSET1_UKK,case_012,advent.2936,ADVENT
282,VALSET1_UKK_case_012_advent.2695_ADVENT,VALSET1_UKK,case_012,advent.2695,ADVENT
283,VALSET1_UKK_case_012_advent.2620_ADVENT,VALSET1_UKK,case_012,advent.2620,ADVENT
284,VALSET1_UKK_case_012_advent.2713_ADVENT,VALSET1_UKK,case_012,advent.2713,ADVENT
285,VALSET1_UKK_case_012_advent.2718_ADVENT,VALSET1_UKK,case_012,advent.2718,ADVENT
286,VALSET1_UKK_case_012_advent.3076_ADVENT,VALSET1_UKK,case_012,advent.3076,ADVENT
287,VALSET1_UKK_case_012_advent.2512_ADVENT,VALSET1_UKK,case_012,advent.2512,ADVENT
288,VALSET1_UKK_case_012_advent.3218_ADVENT,VALSET1_UKK,case_012,advent.3218,ADVENT
289,VALSET1_UKK_case_012_advent.2366_ADVENT,VALSET1_UKK,case_012,advent.2366,ADVENT
290,VALSET1_UKK_case_012_advent.2482_ADVENT,VALSET1_UKK,case_012,advent.2482,ADVENT
291,VALSET1_UKK_case_012_advent.3053_ADVENT,VALSET1_UKK,case_012,advent.3053,ADVENT
292,VALSET1_UKK_case_012_advent.3249_ADVENT,VALSET1_UKK,case_012,advent.3249,ADVENT
293,VALSET1_UKK_case_012_advent.3280_ADVENT,VALSET1_UKK,case_012,advent.3280,ADVENT
294,VALSET1_UKK_case_012_advent.2443_ADVENT,VALSET1_UKK,case_012,advent.2443,ADVENT
295,VALSET1_UKK_case_012_advent.2853_ADVENT,VALSET1_UKK,case_012,advent.2853,ADVENT
296,VALSET1_UKK_case_012_advent.2317_ADVENT,VALSET1_UKK,case_012,advent.2317,ADVENT
297,VALSET1_UKK_case_012_advent.2727_ADVENT,VALSET1_UKK,case_012,advent.2727,ADVENT
298,VALSET1_UKK_case_012_advent.2668_ADVENT,VALSET1_UKK,case_012,advent.2668,ADVENT
299,VALSET1_UKK_case_012_advent.2738_ADVENT,VALSET1_UKK,case_012,advent.2738,ADVENT
300,VALSET1_UKK_case_001_advent.1728_ADVENT,VALSET1_UKK,case_001,advent.1728,ADVENT
301,VALSET1_UKK_case_001_advent.2059_ADVENT,VALSET1_UKK,case_001,advent.2059,ADVENT
302,VALSET1_UKK_case_001_advent.1853_ADVENT,VALSET1_UKK,case_001,advent.1853,ADVENT
303,VALSET1_UKK_case_001_advent.1700_ADVENT,VALSET1_UKK,case_001,advent.1700,ADVENT
304,VALSET1_UKK_case_001_advent.2255_ADVENT,VALSET1_UKK,case_001,advent.2255,ADVENT
305,VALSET1_UKK_case_001_advent.2082_ADVENT,VALSET1_UKK,case_001,advent.2082,ADVENT
306,VALSET1_UKK_case_001_advent.2019_ADVENT,VALSET1_UKK,case_001,advent.2019,ADVENT
307,VALSET1_UKK_case_001_advent.1539_ADVENT,VALSET1_UKK,case_001,advent.1539,ADVENT
308,VALSET1_UKK_case_001_advent.2246_ADVENT,VALSET1_UKK,case_001,advent.2246,ADVENT
309,VALSET1_UKK_case_001_advent.1549_ADVENT,VALSET1_UKK,case_001,advent.1549,ADVENT
310,VALSET1_UKK_case_001_advent.1899_ADVENT,VALSET1_UKK,case_001,advent.1899,ADVENT
311,VALSET1_UKK_case_001_advent.1589_ADVENT,VALSET1_UKK,case_001,advent.1589,ADVENT
312,VALSET1_UKK_case_001_advent.1467_ADVENT,VALSET1_UKK,case_001,advent.1467,ADVENT
313,VALSET1_UKK_case_001_advent.1677_ADVENT,VALSET1_UKK,case_001,advent.1677,ADVENT
314,VALSET1_UKK_case_001_advent.2032_ADVENT,VALSET1_UKK,case_001,advent.2032,ADVENT
315,VALSET1_UKK_case_001_advent.1904_ADVENT,VALSET1_UKK,case_001,advent.1904,ADVENT
316,VALSET1_UKK_case_001_advent.2240_ADVENT,VALSET1_UKK,case_001,advent.2240,ADVENT
317,VALSET1_UKK_case_001_advent.2107_ADVENT,VALSET1_UKK,case_001,advent.2107,ADVENT
318,VALSET1_UKK_case_001_advent.1841_ADVENT,VALSET1_UKK,case_001,advent.1841,ADVENT
319,VALSET1_UKK_case_001_advent.2025_ADVENT,VALSET1_UKK,case_001,advent.2025,ADVENT
320,VALSET1_UKK_case_001_advent.1622_ADVENT,VALSET1_UKK,case_001,advent.1622,ADVENT
321,VALSET1_UKK_case_001_advent.1699_ADVENT,VALSET1_UKK,case_001,advent.1699,ADVENT
322,VALSET1_UKK_case_001_advent.2175_ADVENT,VALSET1_UKK,case_001,advent.2175,ADVENT
323,VALSET1_UKK_case_001_advent.1964_ADVENT,VALSET1_UKK,case_001,advent.1964,ADVENT
324,VALSET1_UKK_case_001_advent.2216_ADVENT,VALSET1_UKK,case_001,advent.2216,ADVENT
325,VALSET1_UKK_case_001_advent.1679_ADVENT,VALSET1_UKK,case_001,advent.1679,ADVENT
326,VALSET1_UKK_case_001_advent.1743_ADVENT,VALSET1_UKK,case_001,advent.1743,ADVENT
327,VALSET1_UKK_case_001_advent.1981_ADVENT,VALSET1_UKK,case_001,advent.1981,ADVENT
328,VALSET1_UKK_case_001_advent.1427_ADVENT,VALSET1_UKK,case_001,advent.1427,ADVENT
329,VALSET1_UKK_case_001_advent.1450_ADVENT,VALSET1_UKK,case_001,advent.1450,ADVENT
330,VALSET1_UKK_case_001_advent.2092_ADVENT,VALSET1_UKK,case_001,advent.2092,ADVENT
331,VALSET1_UKK_case_001_advent.1570_ADVENT,VALSET1_UKK,case_001,advent.1570,ADVENT
332,VALSET1_UKK_case_001_advent.1940_ADVENT,VALSET1_UKK,case_001,advent.1940,ADVENT
333,VALSET1_UKK_case_001_advent.1822_ADVENT,VALSET1_UKK,case_001,advent.1822,ADVENT
334,VALSET1_UKK_case_001_advent.2235_ADVENT,VALSET1_UKK,case_001,advent.2235,ADVENT
335,VALSET1_UKK_case_001_advent.1894_ADVENT,VALSET1_UKK,case_001,advent.1894,ADVENT
336,VALSET1_UKK_case_001_advent.2115_ADVENT,VALSET1_UKK,case_001,advent.2115,ADVENT
337,VALSET1_UKK_case_001_advent.1634_ADVENT,VALSET1_UKK,case_001,advent.1634,ADVENT
338,VALSET1_UKK_case_001_advent.1537_ADVENT,VALSET1_UKK,case_001,advent.1537,ADVENT
339,VALSET1_UKK_case_001_advent.2230_ADVENT,VALSET1_UKK,case_001,advent.2230,ADVENT
340,VALSET1_UKK_case_001_advent.2055_ADVENT,VALSET1_UKK,case_001,advent.2055,ADVENT
341,VALSET1_UKK_case_001_advent.2254_ADVENT,VALSET1_UKK,case_001,advent.2254,ADVENT
342,VALSET1_UKK_case_001_advent.1878_ADVENT,VALSET1_UKK,case_001,advent.1878,ADVENT
343,VALSET1_UKK_case_001_advent.1540_ADVENT,VALSET1_UKK,case_001,advent.1540,ADVENT
344,VALSET1_UKK_case_001_advent.2136_ADVENT,VALSET1_UKK,case_001,advent.2136,ADVENT
345,VALSET1_UKK_case_001_advent.1705_ADVENT,VALSET1_UKK,case_001,advent.1705,ADVENT
346,VALSET1_UKK_case_001_advent.1972_ADVENT,VALSET1_UKK,case_001,advent.1972,ADVENT
347,VALSET1_UKK_case_001_advent.2016_ADVENT,VALSET1_UKK,case_001,advent.2016,ADVENT
348,VALSET1_UKK_case_001_advent.1497_ADVENT,VALSET1_UKK,case_001,advent.1497,ADVENT
349,VALSET1_UKK_case_001_advent.1621_ADVENT,VALSET1_UKK,case_001,advent.1621,ADVENT
350,VALSET1_UKK_case_001_advent.1989_ADVENT,VALSET1_UKK,case_001,advent.1989,ADVENT
351,VALSET1_UKK_case_001_advent.2253_ADVENT,VALSET1_UKK,case_001,advent.2253,ADVENT
352,VALSET1_UKK_case_001_advent.2062_ADVENT,VALSET1_UKK,case_001,advent.2062,ADVENT
353,VALSET1_UKK_case_001_advent.1432_ADVENT,VALSET1_UKK,case_001,advent.1432,ADVENT
354,VALSET1_UKK_case_001_advent.2143_ADVENT,VALSET1_UKK,case_001,advent.2143,ADVENT
355,VALSET1_UKK_case_001_advent.1941_ADVENT,VALSET1_UKK,case_001,advent.1941,ADVENT
356,VALSET1_UKK_case_001_advent.1977_ADVENT,VALSET1_UKK,case_001,advent.1977,ADVENT
357,VALSET1_UKK_case_001_advent.1501_ADVENT,VALSET1_UKK,case_001,advent.1501,ADVENT
358,VALSET1_UKK_case_001_advent.2217_ADVENT,VALSET1_UKK,case_001,advent.2217,ADVENT
359,VALSET1_UKK_case_001_advent.1694_ADVENT,VALSET1_UKK,case_001,advent.1694,ADVENT
360,VALSET1_UKK_case_001_advent.1610_ADVENT,VALSET1_UKK,case_001,advent.1610,ADVENT
361,VALSET1_UKK_case_001_advent.2135_ADVENT,VALSET1_UKK,case_001,advent.2135,ADVENT
362,VALSET1_UKK_case_001_advent.1445_ADVENT,VALSET1_UKK,case_001,advent.1445,ADVENT
363,VALSET1_UKK_case_001_advent.2155_ADVENT,VALSET1_UKK,case_001,advent.2155,ADVENT
364,VALSET1_UKK_case_001_advent.1850_ADVENT,VALSET1_UKK,case_001,advent.1850,ADVENT
365,VALSET1_UKK_case_001_advent.1672_ADVENT,VALSET1_UKK,case_001,advent.1672,ADVENT
366,VALSET1_UKK_case_001_advent.2234_ADVENT,VALSET1_UKK,case_001,advent.2234,ADVENT
367,VALSET1_UKK_case_001_advent.1491_ADVENT,VALSET1_UKK,case_001,advent.1491,ADVENT
368,VALSET1_UKK_case_001_advent.2197_ADVENT,VALSET1_UKK,case_001,advent.2197,ADVENT
369,VALSET1_UKK_case_001_advent.1645_ADVENT,VALSET1_UKK,case_001,advent.1645,ADVENT
370,VALSET1_UKK_case_001_advent.2134_ADVENT,VALSET1_UKK,case_001,advent.2134,ADVENT
371,VALSET1_UKK_case_001_advent.1460_ADVENT,VALSET1_UKK,case_001,advent.1460,ADVENT
372,VALSET1_UKK_case_001_advent.1625_ADVENT,VALSET1_UKK,case_001,advent.1625,ADVENT
373,VALSET1_UKK_case_001_advent.2052_ADVENT,VALSET1_UKK,case_001,advent.2052,ADVENT
374,VALSET1_UKK_case_001_advent.2012_ADVENT,VALSET1_UKK,case_001,advent.2012,ADVENT
375,VALSET1_UKK_case_001_advent.2148_ADVENT,VALSET1_UKK,case_001,advent.2148,ADVENT
376,VALSET1_UKK_case_001_advent.1896_ADVENT,VALSET1_UKK,case_001,advent.1896,ADVENT
377,VALSET1_UKK_case_001_advent.2279_ADVENT,VALSET1_UKK,case_001,advent.2279,ADVENT
378,VALSET1_UKK_case_001_advent.1810_ADVENT,VALSET1_UKK,case_001,advent.1810,ADVENT
379,VALSET1_UKK_case_001_advent.1832_ADVENT,VALSET1_UKK,case_001,advent.1832,ADVENT
380,VALSET1_UKK_case_001_advent.2090_ADVENT,VALSET1_UKK,case_001,advent.2090,ADVENT
381,VALSET1_UKK_case_001_advent.1905_ADVENT,VALSET1_UKK,case_001,advent.1905,ADVENT
382,VALSET1_UKK_case_001_advent.2080_ADVENT,VALSET1_UKK,case_001,advent.2080,ADVENT
383,VALSET1_UKK_case_001_advent.2172_ADVENT,VALSET1_UKK,case_001,advent.2172,ADVENT
384,VALSET1_UKK_case_001_advent.2304_ADVENT,VALSET1_UKK,case_001,advent.2304,ADVENT
385,VALSET1_UKK_case_001_advent.2066_ADVENT,VALSET1_UKK,case_001,advent.2066,ADVENT
386,VALSET1_UKK_case_001_advent.1932_ADVENT,VALSET1_UKK,case_001,advent.1932,ADVENT
387,VALSET1_UKK_case_001_advent.1770_ADVENT,VALSET1_UKK,case_001,advent.1770,ADVENT
388,VALSET1_UKK_case_001_advent.1805_ADVENT,VALSET1_UKK,case_001,advent.1805,ADVENT
389,VALSET1_UKK_case_001_advent.1851_ADVENT,VALSET1_UKK,case_001,advent.1851,ADVENT
390,VALSET1_UKK_case_001_advent.1437_ADVENT,VALSET1_UKK,case_001,advent.1437,ADVENT
391,VALSET1_UKK_case_001_advent.1902_ADVENT,VALSET1_UKK,case_001,advent.1902,ADVENT
392,VALSET1_UKK_case_001_advent.2094_ADVENT,VALSET1_UKK,case_001,advent.2094,ADVENT
393,VALSET1_UKK_case_001_advent.2264_ADVENT,VALSET1_UKK,case_001,advent.2264,ADVENT
394,VALSET1_UKK_case_001_advent.1524_ADVENT,VALSET1_UKK,case_001,advent.1524,ADVENT
395,VALSET1_UKK_case_001_advent.2205_ADVENT,VALSET1_UKK,case_001,advent.2205,ADVENT
396,VALSET1_UKK_case_001_advent.2290_ADVENT,VALSET1_UKK,case_001,advent.2290,ADVENT
397,VALSET1_UKK_case_001_advent.1778_ADVENT,VALSET1_UKK,case_001,advent.1778,ADVENT
398,VALSET1_UKK_case_001_advent.1975_ADVENT,VALSET1_UKK,case_001,advent.1975,ADVENT
399,VALSET1_UKK_case_001_advent.2302_ADVENT,VALSET1_UKK,case_001,advent.2302,ADVENT
400,VALSET1_UKK_case_007_advent.853_ADVENT,VALSET1_UKK,case_007,advent.853,ADVENT
401,VALSET1_UKK_case_007_advent.727_ADVENT,VALSET1_UKK,case_007,advent.727,ADVENT
402,VALSET1_UKK_case_007_advent.948_ADVENT,VALSET1_UKK,case_007,advent.948,ADVENT
403,VALSET1_UKK_case_007_advent.868_ADVENT,VALSET1_UKK,case_007,advent.868,ADVENT
404,VALSET1_UKK_case_007_advent.714_ADVENT,VALSET1_UKK,case_007,advent.714,ADVENT
405,VALSET1_UKK_case_007_advent.1027_ADVENT,VALSET1_UKK,case_007,advent.1027,ADVENT
406,VALSET1_UKK_case_007_advent.801_ADVENT,VALSET1_UKK,case_007,advent.801,ADVENT
407,VALSET1_UKK_case_007_advent.1055_ADVENT,VALSET1_UKK,case_007,advent.1055,ADVENT
408,VALSET1_UKK_case_007_advent.986_ADVENT,VALSET1_UKK,case_007,advent.986,ADVENT
409,VALSET1_UKK_case_007_advent.883_ADVENT,VALSET1_UKK,case_007,advent.883,ADVENT
410,VALSET1_UKK_case_007_advent.752_ADVENT,VALSET1_UKK,case_007,advent.752,ADVENT
411,VALSET1_UKK_case_007_advent.800_ADVENT,VALSET1_UKK,case_007,advent.800,ADVENT
412,VALSET1_UKK_case_007_advent.942_ADVENT,VALSET1_UKK,case_007,advent.942,ADVENT
413,VALSET1_UKK_case_007_advent.782_ADVENT,VALSET1_UKK,case_007,advent.782,ADVENT
414,VALSET1_UKK_case_007_advent.955_ADVENT,VALSET1_UKK,case_007,advent.955,ADVENT
415,VALSET1_UKK_case_007_advent.655_ADVENT,VALSET1_UKK,case_007,advent.655,ADVENT
416,VALSET1_UKK_case_007_advent.711_ADVENT,VALSET1_UKK,case_007,advent.711,ADVENT
417,VALSET1_UKK_case_007_advent.1039_ADVENT,VALSET1_UKK,case_007,advent.1039,ADVENT
418,VALSET1_UKK_case_007_advent.654_ADVENT,VALSET1_UKK,case_007,advent.654,ADVENT
419,VALSET1_UKK_case_007_advent.635_ADVENT,VALSET1_UKK,case_007,advent.635,ADVENT
420,VALSET1_UKK_case_007_advent.954_ADVENT,VALSET1_UKK,case_007,advent.954,ADVENT
421,VALSET1_UKK_case_007_advent.818_ADVENT,VALSET1_UKK,case_007,advent.818,ADVENT
422,VALSET1_UKK_case_007_advent.687_ADVENT,VALSET1_UKK,case_007,advent.687,ADVENT
423,VALSET1_UKK_case_007_advent.694_ADVENT,VALSET1_UKK,case_007,advent.694,ADVENT
424,VALSET1_UKK_case_007_advent.657_ADVENT,VALSET1_UKK,case_007,advent.657,ADVENT
425,VALSET1_UKK_case_007_advent.825_ADVENT,VALSET1_UKK,case_007,advent.825,ADVENT
426,VALSET1_UKK_case_007_advent.597_ADVENT,VALSET1_UKK,case_007,advent.597,ADVENT
427,VALSET1_UKK_case_007_advent.939_ADVENT,VALSET1_UKK,case_007,advent.939,ADVENT
428,VALSET1_UKK_case_007_advent.892_ADVENT,VALSET1_UKK,case_007,advent.892,ADVENT
429,VALSET1_UKK_case_007_advent.923_ADVENT,VALSET1_UKK,case_007,advent.923,ADVENT
430,VALSET1_UKK_case_007_advent.653_ADVENT,VALSET1_UKK,case_007,advent.653,ADVENT
431,VALSET1_UKK_case_007_advent.612_ADVENT,VALSET1_UKK,case_007,advent.612,ADVENT
432,VALSET1_UKK_case_007_advent.905_ADVENT,VALSET1_UKK,case_007,advent.905,ADVENT
433,VALSET1_UKK_case_007_advent.641_ADVENT,VALSET1_UKK,case_007,advent.641,ADVENT
434,VALSET1_UKK_case_007_advent.650_ADVENT,VALSET1_UKK,case_007,advent.650,ADVENT
435,VALSET1_UKK_case_007_advent.746_ADVENT,VALSET1_UKK,case_007,advent.746,ADVENT
436,VALSET1_UKK_case_007_advent.887_ADVENT,VALSET1_UKK,case_007,advent.887,ADVENT
437,VALSET1_UKK_case_007_advent.717_ADVENT,VALSET1_UKK,case_007,advent.717,ADVENT
438,VALSET1_UKK_case_007_advent.963_ADVENT,VALSET1_UKK,case_007,advent.963,ADVENT
439,VALSET1_UKK_case_007_advent.929_ADVENT,VALSET1_UKK,case_007,advent.929,ADVENT
440,VALSET1_UKK_case_007_advent.679_ADVENT,VALSET1_UKK,case_007,advent.679,ADVENT
441,VALSET1_UKK_case_007_advent.1053_ADVENT,VALSET1_UKK,case_007,advent.1053,ADVENT
442,VALSET1_UKK_case_007_advent.891_ADVENT,VALSET1_UKK,case_007,advent.891,ADVENT
443,VALSET1_UKK_case_007_advent.823_ADVENT,VALSET1_UKK,case_007,advent.823,ADVENT
444,VALSET1_UKK_case_007_advent.606_ADVENT,VALSET1_UKK,case_007,advent.606,ADVENT
445,VALSET1_UKK_case_007_advent.1004_ADVENT,VALSET1_UKK,case_007,advent.1004,ADVENT
446,VALSET1_UKK_case_007_advent.710_ADVENT,VALSET1_UKK,case_007,advent.710,ADVENT
447,VALSET1_UKK_case_007_advent.851_ADVENT,VALSET1_UKK,case_007,advent.851,ADVENT
448,VALSET1_UKK_case_007_advent.638_ADVENT,VALSET1_UKK,case_007,advent.638,ADVENT
449,VALSET1_UKK_case_007_advent.848_ADVENT,VALSET1_UKK,case_007,advent.848,ADVENT
450,VALSET1_UKK_case_007_advent.707_ADVENT,VALSET1_UKK,case_007,advent.707,ADVENT
451,VALSET1_UKK_case_007_advent.919_ADVENT,VALSET1_UKK,case_007,advent.919,ADVENT
452,VALSET1_UKK_case_007_advent.885_ADVENT,VALSET1_UKK,case_007,advent.885,ADVENT
453,VALSET1_UKK_case_007_advent.1011_ADVENT,VALSET1_UKK,case_007,advent.1011,ADVENT
454,VALSET1_UKK_case_007_advent.721_ADVENT,VALSET1_UKK,case_007,advent.721,ADVENT
455,VALSET1_UKK_case_007_advent.618_ADVENT,VALSET1_UKK,case_007,advent.618,ADVENT
456,VALSET1_UKK_case_007_advent.959_ADVENT,VALSET1_UKK,case_007,advent.959,ADVENT
457,VALSET1_UKK_case_007_advent.660_ADVENT,VALSET1_UKK,case_007,advent.660,ADVENT
458,VALSET1_UKK_case_007_advent.766_ADVENT,VALSET1_UKK,case_007,advent.766,ADVENT
459,VALSET1_UKK_case_007_advent.863_ADVENT,VALSET1_UKK,case_007,advent.863,ADVENT
460,VALSET1_UKK_case_007_advent.688_ADVENT,VALSET1_UKK,case_007,advent.688,ADVENT
461,VALSET1_UKK_case_007_advent.1036_ADVENT,VALSET1_UKK,case_007,advent.1036,ADVENT
462,VALSET1_UKK_case_007_advent.609_ADVENT,VALSET1_UKK,case_007,advent.609,ADVENT
463,VALSET1_UKK_case_007_advent.1066_ADVENT,VALSET1_UKK,case_007,advent.1066,ADVENT
464,VALSET1_UKK_case_007_advent.841_ADVENT,VALSET1_UKK,case_007,advent.841,ADVENT
465,VALSET1_UKK_case_007_advent.927_ADVENT,VALSET1_UKK,case_007,advent.927,ADVENT
466,VALSET1_UKK_case_007_advent.925_ADVENT,VALSET1_UKK,case_007,advent.925,ADVENT
467,VALSET1_UKK_case_007_advent.728_ADVENT,VALSET1_UKK,case_007,advent.728,ADVENT
468,VALSET1_UKK_case_007_advent.762_ADVENT,VALSET1_UKK,case_007,advent.762,ADVENT
469,VALSET1_UKK_case_007_advent.705_ADVENT,VALSET1_UKK,case_007,advent.705,ADVENT
470,VALSET1_UKK_case_007_advent.698_ADVENT,VALSET1_UKK,case_007,advent.698,ADVENT
471,VALSET1_UKK_case_007_advent.674_ADVENT,VALSET1_UKK,case_007,advent.674,ADVENT
472,VALSET1_UKK_case_007_advent.947_ADVENT,VALSET1_UKK,case_007,advent.947,ADVENT
473,VALSET1_UKK_case_007_advent.613_ADVENT,VALSET1_UKK,case_007,advent.613,ADVENT
474,VALSET1_UKK_case_007_advent.876_ADVENT,VALSET1_UKK,case_007,advent.876,ADVENT
475,VALSET1_UKK_case_007_advent.1009_ADVENT,VALSET1_UKK,case_007,advent.1009,ADVENT
476,VALSET1_UKK_case_007_advent.616_ADVENT,VALSET1_UKK,case_007,advent.616,ADVENT
477,VALSET1_UKK_case_007_advent.880_ADVENT,VALSET1_UKK,case_007,advent.880,ADVENT
478,VALSET1_UKK_case_007_advent.640_ADVENT,VALSET1_UKK,case_007,advent.640,ADVENT
479,VALSET1_UKK_case_007_advent.761_ADVENT,VALSET1_UKK,case_007,advent.761,ADVENT
480,VALSET1_UKK_case_007_advent.735_ADVENT,VALSET1_UKK,case_007,advent.735,ADVENT
481,VALSET1_UKK_case_007_advent.873_ADVENT,VALSET1_UKK,case_007,advent.873,ADVENT
482,VALSET1_UKK_case_007_advent.622_ADVENT,VALSET1_UKK,case_007,advent.622,ADVENT
483,VALSET1_UKK_case_007_advent.844_ADVENT,VALSET1_UKK,case_007,advent.844,ADVENT
484,VALSET1_UKK_case_007_advent.1033_ADVENT,VALSET1_UKK,case_007,advent.1033,ADVENT
485,VALSET1_UKK_case_007_advent.666_ADVENT,VALSET1_UKK,case_007,advent.666,ADVENT
486,VALSET1_UKK_case_007_advent.874_ADVENT,VALSET1_UKK,case_007,advent.874,ADVENT
487,VALSET1_UKK_case_007_advent.715_ADVENT,VALSET1_UKK,case_007,advent.715,ADVENT
488,VALSET1_UKK_case_007_advent.701_ADVENT,VALSET1_UKK,case_007,advent.701,ADVENT
489,VALSET1_UKK_case_007_advent.936_ADVENT,VALSET1_UKK,case_007,advent.936,ADVENT
490,VALSET1_UKK_case_007_advent.792_ADVENT,VALSET1_UKK,case_007,advent.792,ADVENT
491,VALSET1_UKK_case_007_advent.785_ADVENT,VALSET1_UKK,case_007,advent.785,ADVENT
492,VALSET1_UKK_case_007_advent.665_ADVENT,VALSET1_UKK,case_007,advent.665,ADVENT
493,VALSET1_UKK_case_007_advent.780_ADVENT,VALSET1_UKK,case_007,advent.780,ADVENT
494,VALSET1_UKK_case_007_advent.777_ADVENT,VALSET1_UKK,case_007,advent.777,ADVENT
495,VALSET1_UKK_case_007_advent.952_ADVENT,VALSET1_UKK,case_007,advent.952,ADVENT
496,VALSET1_UKK_case_007_advent.603_ADVENT,VALSET1_UKK,case_007,advent.603,ADVENT
497,VALSET1_UKK_case_007_advent.804_ADVENT,VALSET1_UKK,case_007,advent.804,ADVENT
498,VALSET1_UKK_case_007_advent.859_ADVENT,VALSET1_UKK,case_007,advent.859,ADVENT
499,VALSET1_UKK_case_007_advent.730_ADVENT,VALSET1_UKK,case_007,advent.730,ADVENT
500,VALSET1_UKK_case_005_musc_prop.1037_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.1037,MUSC_PROP
501,VALSET1_UKK_case_005_musc_prop.800_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.800,MUSC_PROP
502,VALSET1_UKK_case_005_musc_prop.678_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.678,MUSC_PROP
503,VALSET1_UKK_case_005_musc_prop.719_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.719,MUSC_PROP
504,VALSET1_UKK_case_005_musc_prop.700_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.700,MUSC_PROP
505,VALSET1_UKK_case_005_musc_prop.1110_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.1110,MUSC_PROP
506,VALSET1_UKK_case_005_musc_prop.942_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.942,MUSC_PROP
507,VALSET1_UKK_case_005_musc_prop.1138_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.1138,MUSC_PROP
508,VALSET1_UKK_case_005_musc_prop.861_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.861,MUSC_PROP
509,VALSET1_UKK_case_005_musc_prop.689_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.689,MUSC_PROP
510,VALSET1_UKK_case_005_musc_prop.803_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.803,MUSC_PROP
511,VALSET1_UKK_case_005_musc_prop.1047_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.1047,MUSC_PROP
512,VALSET1_UKK_case_005_musc_prop.654_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.654,MUSC_PROP
513,VALSET1_UKK_case_005_musc_prop.884_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.884,MUSC_PROP
514,VALSET1_UKK_case_005_musc_prop.1099_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.1099,MUSC_PROP
515,VALSET1_UKK_case_005_musc_prop.922_MUSC_PROP,VALSET1_UKK,case_005,musc_prop.922,MUSC_PROP
